Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,MeanTimeZ1,FreqZ1,CumDurZ1,LatencyZ1,CumDur%Z1,MeanTimeZ2,MeanTimeZ2Zero,FreqZ2,CumDurZ2,LatencyZ2,LatencyZ2360,CumDur%Z2,MeanMeander,TotMeander,FreqZAlter,FreqTransZ1>Z2,FreqTransZ2>Z1,MeanTurnAngle,VarTurnAngle,MeanAngVel,Mean%Activ,Tot%Act,Mean%Mobility
105,138,313,25,1919860,5337.95,27.2638,13,354.43,0,98.4355,0.46944,0.46944,12,5.63328,13.7999,13.7999,1.56453,0.0247969,267.434,20,10,10,-0.109996,157.617,-3.29991,0.669185,7220.51,20.4518
105,138,39,5,292261,812.672,120.021,3,360.063,0,99.9445,0.099999,0.099999,1,0.099999,112.399,112.399,0.0277572,2.66382,28724,2,1,1,-2.76022,5286.37,-82.8076,0.144303,1556.89,3.00897
105,138,39,5,648445,1802.26,39.707,9,357.363,0,99.2042,0.35833,0.35833,8,2.86664,22.1331,22.1331,0.795781,6.60126,71207.8,16,8,8,4.55507,5004.08,136.653,0.321108,3466.04,6.26038
105,138,39,5,328806,935.18,15.3564,23,353.196,0,97.9569,1.33332,1.33332,2,2.66664,265.097,265.097,0.739577,2.75687,28853.4,4,2,2,2.34113,5646.76,70.2346,0.153498,1619.1,4.23976
105,138,39,5,104387,290.128,360.196,1,360.196,0,100,0,0,0,0,0,360,0,1.62396,17520.9,0,0,0,2.10301,4483.23,63.0908,0.102335,1104.61,2.55033
105,138,39,5,352246,979.016,35.8363,10,358.363,0,99.491,0.244442,0.244442,6,1.46665,4.83329,4.83329,0.407181,-10.2971,-111086,12,6,6,-12.7875,5795.24,-383.63,0.122612,1323.48,3.23659
105,138,39,5,288990,803.131,360.23,1,360.23,0,100,0,0,0,0,0,360,0,-0.815067,-8794.58,0,0,0,-1.69386,4451.22,-50.8162,0.117081,1263.89,3.79783
105,138,39,5,1364880,3794.89,35.473,10,354.73,0,98.4914,0.99999,0.99999,5,4.99995,8.13325,8.13325,1.38825,-2.11467,-22804.6,10,5,5,-2.96253,2565.95,-88.8767,0.556304,6002.52,14.5675
105,138,39,5,716285,1992.1,89.3491,4,357.396,0,99.287,1.23332,1.23332,2,2.46664,28.433,28.433,0.685249,-4.02741,-43423.6,4,2,2,0.446784,3821.52,13.4036,0.247846,2673.52,7.86138
105,138,39,5,672345,1870.07,117.388,3,352.163,0,97.8422,3.88329,3.88329,2,7.76659,152.232,152.232,2.15781,2.99789,32320.2,4,2,2,-1.09022,1858.57,-32.7069,0.343665,3706.77,9.66508
105,138,33,0,1121090,3124.86,51.0471,7,357.33,0,99.2409,0.455551,0.455551,6,2.73331,0.799992,0.799992,0.759119,0.0277034,297.368,11,6,5,0.626109,435.702,18.7835,0.58964,6346.3,19.9227
105,138,318,5,1243450,3457.91,71.446,5,357.23,0.633327,99.2131,0.699993,0.699993,4,2.79997,0,0,0.777634,-1.53642,-16562.7,7,3,4,-3.09088,3102.62,-92.7275,0.549213,5924.91,12.3773
105,138,318,5,412572,1147.74,51.2995,7,359.096,0,99.7315,0.244442,0.244442,3,0.733326,49.4328,49.4328,0.203666,0.130282,1403.66,6,3,3,-0.488121,1341.03,-14.6438,0.250566,2702.1,5.21707
105,138,318,5,627242,1744.13,27.5382,13,357.996,0,99.426,0.33333,0.33333,4,1.33332,6.03327,6.03327,0.370302,0.844217,9102.35,8,4,4,2.09233,3531.63,62.7706,0.313525,3382.62,5.79344
105,138,318,5,1737760,4832.52,59.6494,6,357.896,0,99.3983,0.433329,0.433329,5,2.16664,19.4998,19.4998,0.60174,0.000575152,6.20129,10,5,5,-0.791405,101.375,-23.7424,0.600552,6478.76,16.0935
105,138,318,5,2487210,6915.39,179.782,2,359.563,0,99.8611,0.499995,0.499995,1,0.499995,30.1997,30.1997,0.138863,0.00486147,52.4309,2,1,1,0.82364,89.9326,24.7094,0.808639,8725.21,23.2327
105,138,33,0,363212,1011.18,5.31728,25,132.932,0,36.9191,8.73325,8.73325,26,227.064,0.199998,0.199998,63.0624,0.0677941,729.533,45,23,22,0.314649,497.544,9.43957,0.334402,3603.52,6.16323
105,138,318,5,1202680,3344.85,23.4998,15,352.496,0,97.8985,0.540471,0.540471,14,7.56659,7.86659,7.86659,2.10146,0.1823,1965.01,26,13,13,0.0177905,999.128,0.533719,0.574252,6194.46,11.9515
105,138,318,25,2048660,5730.03,25.1474,14,352.063,0,97.7782,0.785177,0.785177,9,7.0666,10.4666,10.4666,1.9626,0.0149358,159.843,18,9,9,-0.15502,109.951,-4.65066,0.725308,7779.65,21.5198
105,138,318,25,2573670,7155.77,18.5086,19,351.663,0,97.6671,0.753326,0.753326,10,7.53326,2.53331,2.53331,2.09221,0.00326311,35.1894,20,10,10,0.30785,119.055,9.23558,0.665145,7176.91,28.8387
105,138,37,25,968639,2693.18,119.554,3,358.663,0,99.6112,1.26665,1.26665,1,1.26665,0.099999,0.099999,0.351787,-0.642598,-6930.42,2,1,1,-1.04413,1530.67,-31.3244,0.430247,4642.37,10.2449
105,138,37,25,1723680,4794.27,89.9324,4,359.73,0,99.9074,0,0,0,0,0,360,0,0.363493,3917.72,0,0,0,-0.0784502,405.773,-2.35353,0.626457,6756.97,24.7014
105,138,318,25,2765890,7691.66,20.9704,17,356.496,0,99.0094,0.493328,0.493328,5,2.46664,23.4331,23.4331,0.685058,0.00428882,46.2378,10,5,5,-0.492668,100.517,-14.7802,0.709133,7650.12,29.7932
105,138,318,25,2946030,8197.91,59.7327,6,358.396,0,99.5371,0.299997,0.299997,3,0.899991,108.332,108.332,0.249954,-0.00115545,-12.4385,2,1,1,-0.279023,103.515,-8.37079,0.873969,9422.26,29.4246
105,138,318,25,931709,2593.15,54.805,6,328.83,0,91.3257,7.78326,7.78326,4,31.133,32.9997,32.9997,8.64655,-0.406367,-4374.54,8,4,4,0.150079,1038.14,4.50242,0.447557,4824.21,11.3144
105,138,318,25,1584320,4418.52,24.8021,14,347.23,0,96.4358,1.36295,1.36295,9,12.2665,10.7666,10.7666,3.40678,0.220611,2370.03,18,9,9,0.2259,944.414,6.77706,0.5839,6281.01,14.3674
105,138,318,25,1043750,2904.18,50.7138,7,354.996,0,98.5929,0.844436,0.844436,6,5.06662,37.433,37.433,1.40715,0.493493,5315.9,12,6,6,0.5968,1809.37,17.9042,0.464971,5013.31,13.9628
105,138,318,25,700153,1948.68,38.4811,9,346.33,0,96.1859,2.23331,2.23331,6,13.3999,37.2996,37.2996,3.72153,-0.0393243,-423.444,10,5,5,-0.816446,1604.62,-24.4936,0.256395,2763.68,7.94335
105,138,318,25,960248,2691.56,14.1361,23,325.13,0,90.2981,2.25998,2.25998,15,33.8997,2.26664,2.26664,9.41492,0.00762615,81.3252,30,15,15,0.0160701,317.625,0.482109,0.426225,4561.88,10.6344
105,138,318,25,1379500,3850.17,20.9331,16,334.93,0,93.0198,3.45235,3.45235,7,24.1664,13.8665,13.8665,6.71172,-0.194922,-2090.34,10,5,5,-0.716564,1467.02,-21.4971,0.495683,5328.1,13.779
105,138,318,25,380764,1059.26,45.171,7,316.197,0,87.8171,8.75991,8.75991,5,43.7996,18.9331,18.9331,12.1644,1.94112,20911.7,10,5,5,3.60971,2625.12,108.292,0.186776,2014.19,4.49332
105,138,36,25,1794370,4995.96,59.6383,6,357.83,0,99.3797,0.549994,0.549994,4,2.19998,5.99994,5.99994,0.610998,0.0110983,119.384,8,4,4,0.136718,218.004,4.10159,0.653036,7036.46,20.6777
105,138,36,25,2253200,6281.65,71.8059,5,359.03,0,99.713,0.322219,0.322219,3,0.966657,7.59992,7.59992,0.268469,1.00934,10838.3,6,3,3,2.34335,1294.25,70.3011,0.892181,9600.76,20.8373
105,138,36,25,559926,1566.97,35.393,10,353.93,0,98.2966,1.32499,1.32499,4,5.29995,207.865,207.865,1.47195,1.82301,19475.3,8,4,4,0.544867,4393.22,16.3462,0.274795,2945.8,7.5789
105,138,36,25,1653340,4601.18,50.609,7,354.263,0,98.3892,0.966657,0.966657,6,5.79994,14.8999,14.8999,1.61081,-0.08638,-930.139,12,6,6,0.319568,277.108,9.58713,0.610449,6580.64,21.5572
105,138,36,25,631631,1763.86,44.8162,8,358.53,0,99.5742,0.177776,0.177776,3,0.533328,84.8992,84.8992,0.148121,-0.0692428,-742.975,6,3,3,-0.496625,1879.98,-14.8989,0.244962,2631.63,5.64532
105,138,36,25,1866280,5261.12,23.8909,15,358.363,0,99.5279,0,0,0,0,0,360,0,0.0388802,411.081,0,0,0,0.471429,267.584,14.143,0.748867,7969.44,22.8666
105,138,36,25,236416,663.166,20.5763,17,349.797,0,97.1487,1.43332,1.43332,6,8.59991,93.3991,93.3991,2.38845,-0.101412,-1082.06,12,6,6,-0.339462,3395.53,-10.184,0.181356,1939.61,4.00616
105,138,36,25,531755,1499.61,13.4037,26,348.497,0,96.7876,0.974064,0.974064,9,8.76658,53.9661,53.9661,2.43473,0.100372,1064.14,18,9,9,-0.255388,1584.58,-7.66172,0.394085,4192.28,7.07115
105,138,36,25,90053.4,251.431,23.7117,14,331.963,0,92.1959,3.05182,3.05182,9,27.4664,94.5991,94.5991,7.62822,0.794699,8523.94,4,2,2,2.27084,5636.58,68.1258,0.0725884,779.963,1.83956
77,89,318,0,9221.19,25.686,39.27,9,353.43,0,98.1577,0.9238,0.9238,7,6.4666,21.8331,21.8331,1.79596,2.39126,25691.7,3,2,1,0.302598,324.644,9.07803,1.34656,14502.5,17.9334
77,89,318,0,9171.67,25.8529,22.2102,16,355.363,0,98.6947,1.06666,1.06666,3,3.19997,19.6998,19.6998,0.888724,-26.5328,-279948,2,1,1,-0.422284,258.492,-12.6686,1.22684,13057.2,19.4075
77,89,318,0,4660.52,12.958,71.8459,5,359.23,0,99.7686,0.208331,0.208331,4,0.833325,188.498,188.498,0.231439,-415.714,-4483470,1,1,0,-1.92601,4033.9,-57.7809,0.543695,5866.47,7.81752
77,89,318,0,7755.22,21.5625,39.5255,9,355.73,0,98.7965,0.541661,0.541661,8,4.33329,53.1328,53.1328,1.20348,-117.025,-1262120,1,1,0,-1.06527,1884.2,-31.9585,1.11403,12020.4,15.9282
77,89,318,0,8632.63,24.002,69.6393,5,348.197,4.49995,96.7043,2.37331,2.37331,5,11.8665,0,0,3.29569,-0.713524,-7695.36,1,0,1,-0.378175,147.587,-11.3454,1.02975,11111,15.7958
105,138,318,5,348210,1575.86,5.07359,43,218.164,0,92.982,0.699993,0.699993,18,12.5999,9.33324,9.33324,5.37008,-0.0267164,-171.172,24,12,12,-0.747202,913.228,-22.4163,0.263322,1745.56,6.3553
105,138,318,5,1076620,2996.73,34.873,10,348.73,0,96.8524,1.25925,1.25925,9,11.3332,86.1658,86.1658,3.14757,1.31806,14190.2,18,9,9,1.92015,1669.93,57.605,0.463865,4999.54,11.1477
105,138,318,5,1219890,3394.91,24.7331,14,346.263,0,96.1674,1.06153,1.06153,13,13.7999,4.66662,4.66662,3.83262,-0.240548,-2588.78,26,13,13,-0.38347,2155.18,-11.5042,0.468312,5048.4,10.3191
105,138,318,5,492046,1373.42,51.2233,7,358.563,0,99.5834,0.341663,0.341663,4,1.36665,14.4999,14.4999,0.379559,-0.536697,-5750.17,8,4,4,0.442978,5292.77,13.2895,0.229581,2467.54,5.48901
105,138,318,5,464552,1291.63,119.765,3,359.296,0,99.7871,0.383329,0.383329,2,0.766659,33.233,33.233,0.212924,2.22125,23956.2,4,2,2,0.823696,3518.33,24.7111,0.234133,2526.29,5.08802
105,138,318,5,1014430,2832.85,25.3355,14,354.696,0,98.5095,0.415147,0.415147,11,4.56662,2.73331,2.73331,1.26828,-0.0288724,-309.512,22,11,11,0.52687,1399.37,15.8062,0.466366,5010.17,11.6648
105,138,318,5,1316900,4032.59,8.66658,40,346.663,0,96.2785,1.11427,1.11427,7,7.79992,32.1663,32.1663,2.16627,0.00600905,55.776,14,7,7,-0.0287139,147.881,-0.861426,0.504233,4939.97,17.2058
105,138,318,5,354792,1064.92,9.76379,36,351.496,0,97.6208,0.379996,0.379996,5,1.89998,11.4332,11.4332,0.52768,-12.5403,-118894,10,5,5,-16.6196,4753.61,-498.594,0.214395,2142.88,3.38597
105,138,318,5,646692,2033,15.4723,23,355.863,0,98.8335,0.177776,0.177776,3,0.533328,29.9997,29.9997,0.148121,-1.684,-14708.1,6,3,3,0.975009,3479.62,29.2506,0.330746,3156.31,6.90149
133,138,316,0,1203600,3500.56,22.206,16,355.296,0,98.6762,0.886658,0.886658,5,4.43329,4.99995,4.99995,1.23125,0.196141,1987.31,8,4,4,-0.129428,712.933,-3.88288,0.865642,8929.1,16.7977
133,138,316,0,969337,3060.45,29.4497,12,353.396,0,98.1485,1.17999,1.17999,5,5.89994,17.3332,17.3332,1.63859,-0.147325,-1300.29,8,4,4,0.660416,2236.14,19.8127,0.428198,4068.74,18.82
133,138,316,0,1511370,4202.19,35.8296,10,358.296,0,99.5094,0.196294,0.196294,9,1.76665,11.0999,11.0999,0.49065,-0.537079,-5792.4,18,9,9,-0.376798,2078.22,-11.304,1.16878,12611.2,14.5719
133,138,316,0,577258,1605.15,41.9424,7,293.597,0,81.5405,11.0777,11.0777,6,66.466,7.59992,7.59992,18.4595,-4.80823,-51851.9,12,6,6,0.00944836,2814.72,0.283454,0.532727,5747.59,7.04084
133,138,32,0,1563200,4362.06,44.6454,8,357.163,0,99.1946,0.683326,0.683326,4,2.73331,18.0332,18.0332,0.759119,-0.0102795,-110.134,8,4,4,0.27528,470.859,8.25849,1.15168,12381.7,20.1476
133,138,32,0,763674,2132.2,30.163,10,301.63,0,83.7715,7.28326,7.28326,8,58.2661,24.4998,24.4998,16.1822,0.372911,3996.87,16,8,8,0.717407,569.267,21.5224,0.594997,6393.25,10.0101
133,138,32,0,1295000,3601.27,360.063,1,360.063,0,100,0,0,0,0,0,360,0,0.0618113,666.449,0,0,0,0.537043,168.665,16.1114,0.786083,8480.26,14.3065
133,138,314,0,1116870,3121.23,179.998,2,359.996,0,99.9815,0,0,0,0,0,360,0,0.0657091,703.35,0,0,0,-0.0885184,714.688,-2.65558,0.741827,7963.51,14.8102
133,138,314,0,758005,2111.06,89.5741,4,358.296,0,99.5094,0.441662,0.441662,4,1.76665,3.59996,3.59996,0.49065,0.5306,5708.19,7,4,3,0.0337685,2420.09,1.01307,0.565324,6089.67,9.3151
133,138,318,0,2569820,7147.74,71.346,5,356.73,0,99.0742,0.833325,0.833325,4,3.3333,1.93331,1.93331,0.925754,-0.0136451,-147.081,8,4,4,-0.253174,167.653,-7.5953,1.49714,16148.1,23.6586
133,138,318,0,1204470,3348.88,26.7818,13,348.163,0.466662,96.6951,0.915375,0.915375,13,11.8999,0,0,3.30494,-0.136992,-1477.46,25,12,13,-0.403652,1058.23,-12.1097,0.560802,6051.06,12.3126
133,138,318,0,1393350,3874.05,26.9408,13,350.23,0,97.269,0.819436,0.819436,12,9.83324,0.799992,0.799992,2.73098,-0.577519,-6228.54,22,11,11,-0.872681,1369.28,-26.1807,0.526692,5683,12.2651
133,138,31,5,316085,879,26.8738,9,241.864,0,67.1727,13.1332,13.1332,9,118.199,2.23331,2.23331,32.8273,-0.261108,-2815.27,17,9,8,-0.184356,1140.9,-5.53073,0.195483,2108.87,4.08395
133,138,31,5,757413,2106.29,12.9182,20,258.364,0,71.7552,5.35258,5.35258,19,101.699,39.3329,39.3329,28.2448,0.101371,1092.98,30,15,15,0.0716338,1317.68,2.14904,0.62079,6697.08,8.70805
133,138,31,5,1766670,4912.01,26.9279,13,350.063,0,97.2227,0.833325,0.833325,12,9.9999,14.4665,14.4665,2.77726,0.0108597,117.122,24,12,12,-0.423046,184.041,-12.6915,0.852096,9194.12,18.8198
133,138,31,5,965354,2684.05,32.9563,10,329.563,0,91.5293,3.38886,3.38886,9,30.4997,93.9991,93.9991,8.47065,0.523965,5650.96,18,9,9,1.0111,2814.92,30.3333,0.52051,5616.31,10.3083
133,138,33,5,239870,667.053,179.998,2,359.996,0,99.9815,0.066666,0.066666,1,0.066666,241.831,241.831,0.0185151,5.91001,63721.7,2,1,1,13.0791,6139.4,392.378,0.166327,1794.34,2.40149
133,138,33,5,186758,519.259,119.788,3,359.363,0,99.8056,0.349996,0.349996,2,0.699993,1.13332,1.13332,0.194408,-14.5528,-156952,4,2,2,-14.1994,6745.71,-425.986,0.0926132,999.297,2.10026
133,138,33,5,2678270,7446.61,15.9726,22,351.396,0,97.593,0.429996,0.429996,20,8.59991,1.03332,1.03332,2.38845,0.0077699,83.7906,36,18,18,0.00726265,81.1815,0.217882,1.52479,16452.4,18.8956
133,138,33,5,377830,1050.51,178.832,2,357.663,0.33333,99.3335,1.19999,1.19999,2,2.39998,0,0,0.666543,-0.141141,-1522.21,3,1,2,4.38912,4857.8,131.675,0.307092,3313.52,3.85078
133,138,313,5,1103080,3067.85,59.0994,6,354.596,0,98.4818,1.09332,1.09332,5,5.46661,54.9661,54.9661,1.51824,0.497534,5363.92,10,5,5,0.400315,1131.22,12.0096,0.645231,6960.11,15.1064
133,138,313,5,560837,1559.34,37.3478,9,336.13,0,93.3531,2.99164,2.99164,8,23.9331,14.4999,14.4999,6.64692,-0.718878,-7753.1,15,8,7,0.376767,1444.45,11.3031,0.386041,4165.38,8.11385
105,138,39,5,18831.3,58.6286,25.5378,14,357.53,0,99.2964,0,0,0,0,0,360,0,-6.44286,-57708.7,0,0,0,-7.64543,13930.3,-229.365,0.00487277,46.954,0.747157
105,138,39,5,88566.5,285.794,22.2664,16,356.263,0,98.9446,0,0,0,0,0,360,0,-1.84549,-15908.1,0,0,0,-1.50201,5289.42,-45.0607,0.0958042,890.692,2.41296
105,138,39,5,439642,1342.98,15.4839,23,356.13,0,98.9076,0.399996,0.399996,1,0.399996,287.53,287.53,0.111091,2.20437,20147.9,2,1,1,6.42106,2885.17,192.634,0.185419,1821,4.91494
105,138,39,5,362092,1009,51.3662,7,359.563,0,99.8611,0.133332,0.133332,3,0.399996,0.599994,0.599994,0.111091,3.88126,41677,6,3,3,9.47639,4400.74,284.294,0.11605,1249.39,2.81081
105,138,39,5,105359,293.292,119.977,3,359.93,0,99.963,0,0,0,0,0,360,0,-0.841975,-9063.01,0,0,0,-2.52112,5190.88,-75.6343,0.0494907,533.361,1.70476
105,138,39,5,541057,1505.46,38.6774,9,348.097,0,96.6765,1.69522,1.69522,7,11.8665,1.43332,1.43332,3.29569,-0.241108,-2597.21,14,7,7,-0.460466,2496.19,-13.8141,0.247383,2667.29,5.76861
105,138,39,5,691831,1923.55,89.8741,4,359.496,0,99.8426,0.166665,0.166665,1,0.166665,5.03328,5.03328,0.0462877,0.759018,8186.01,2,1,1,2.31801,3033.88,69.5408,0.354427,3824.27,7.11633
133,138,37,25,847445,2433.11,11.8254,30,354.763,0,98.5281,0,0,0,0,0,360,0,0.26563,2741.57,0,0,0,0.402847,1265.11,12.0855,0.946263,9887.51,12.7931
133,138,37,25,468257,1301.93,22.0639,13,286.83,0,79.6612,6.65145,6.65145,11,73.1659,5.23328,5.23328,20.3203,-0.113944,-1228.89,18,9,9,2.39443,4120.33,71.8336,0.336601,3631.92,4.27958
133,138,37,25,1685750,4690.07,50.9185,7,356.43,0,98.9909,0.719993,0.719993,5,3.59996,37.1996,37.1996,0.999815,-0.00267607,-28.8319,10,5,5,-0.436087,179.223,-13.0827,0.846029,9122.73,21.3803
133,138,313,25,971082,2700.73,21.9831,14,307.764,0,85.4749,4.02304,4.02304,13,52.2995,3.69996,3.69996,14.5251,0.0168669,181.808,26,13,13,0.78891,33.5622,23.6675,0.466267,5029.62,7.90001
133,138,313,25,846040,2352.31,20.2123,16,323.397,0,89.8167,2.44442,2.44442,15,36.6663,10.0332,10.0332,10.1833,-0.0954686,-1029.63,28,14,14,0.439946,792.125,13.1985,0.440894,4757.25,13.3201
133,138,313,25,1283310,3568.1,57.8828,6,347.297,0,96.4544,2.55331,2.55331,5,12.7665,9.83324,9.83324,3.54564,-0.0044503,-47.9965,10,5,5,0.559561,191.662,16.787,0.60137,6488.79,13.9711
133,138,313,25,2034370,5657.89,89.8241,4,359.296,0,99.7871,0.255553,0.255553,3,0.766659,11.1666,11.1666,0.212924,-0.241485,-2602.97,5,3,2,0.501059,1103.33,15.0319,1.70785,18422.6,22.5404
133,138,313,25,1594790,4434.13,20.2037,17,343.463,0,95.3897,1.03749,1.03749,16,16.5998,1.66665,1.66665,4.61026,0.474677,5119.39,32,16,16,0.411983,1390.48,12.3596,0.889066,9593.02,16.3764
14,58,47,0,1119.07,3.11288,17.5687,15,263.531,0,73.1901,7.9777,7.9777,12,95.7324,28.0664,28.0664,26.5877,246.757,2659800,1,1,0,-0.620875,3171.61,-18.6264,0.0308867,333.113,9.75891
14,58,47,0,838.819,2.33224,20.5602,16,328.963,0,91.3627,7.18326,7.18326,4,28.733,69.8993,69.8993,7.98,82.6369,891074,1,1,0,0.959312,8924.9,28.7796,0.0140257,151.337,9.77891
133,138,39,5,271414,757.091,14.7554,15,221.331,0,61.4701,11.5138,11.5138,12,138.165,68.266,68.266,38.3725,0.168537,1809.25,16,8,8,-1.11927,2840.4,-33.5783,0.147228,1583.43,4.64743
133,138,39,5,1183590,3331.89,12.4784,28,349.397,0,97.0376,1.09582,1.09582,8,8.76658,1.13332,1.13332,2.43473,-0.0133345,-141.679,16,8,8,0.187392,852.54,5.62182,0.545182,5810,16.4473
133,138,39,5,444323,1254.22,12.5177,28,350.496,0,97.3431,1.81665,1.81665,4,7.26659,6.7666,6.7666,2.01814,0.648106,6863.44,8,4,4,-0.349011,4399.97,-10.4704,0.16664,1771.05,4.33461
133,138,39,5,363520,1030.59,10.4832,34,356.43,0,98.9909,0.316663,0.316663,2,0.633327,3.0333,3.0333,0.175893,-0.0100582,-106.064,4,2,2,1.84606,9160.67,55.3822,0.116115,1228.73,4.0087
133,138,39,5,254051,712.767,14.8926,23,342.53,0,95.1305,2.01248,2.01248,8,16.0998,52.9995,52.9995,4.47139,-0.563252,-6010.46,12,6,6,-0.359867,2096.96,-10.7961,0.156964,1678.42,4.07083
133,138,39,5,296321,830.04,27.6049,13,358.863,0,99.6667,0.066666,0.066666,1,0.066666,3.19997,3.19997,0.0185151,1.28165,13702.1,2,1,1,-0.464565,3890.72,-13.9371,0.144193,1544.3,3.5641
133,138,39,5,1013710,2864.97,9.50268,36,342.097,0,95.0102,1.91248,1.91248,8,15.2998,14.7332,14.7332,4.24921,-0.634155,-6709.36,16,8,8,-0.647232,1418.25,-19.4171,0.371414,3942.56,10.8579
133,138,39,5,520436,1463.01,14.8985,24,357.563,0,99.3057,0.141665,0.141665,4,0.566661,2.9333,2.9333,0.157378,-0.00998707,-106.272,8,4,4,2.32439,8886.41,69.7324,0.12394,1322.69,4.78017
133,138,39,5,131715,373.699,10.8181,33,356.996,0,99.1483,0,0,0,0,0,360,0,2.63834,27786.9,0,0,0,1.71031,6016.6,51.3097,0.076755,811.608,2.8168
133,138,318,5,1009530,2846.18,13.127,27,354.43,0,98.4355,0.577772,0.577772,6,3.46663,0.299997,0.299997,0.962785,-0.233291,-2474.28,10,5,5,0.310382,2604.23,9.31155,0.35807,3810.23,10.0533
133,138,318,5,1672490,4714.38,11.8599,30,355.796,0,98.815,0.309521,0.309521,7,2.16664,25.2664,25.2664,0.60174,-0.215088,-2282.51,14,7,7,-0.409876,822.131,-12.2964,0.520894,5543.87,18.503
133,138,318,5,297203,842.579,11.4967,31,356.396,0,98.9817,0.33333,0.33333,2,0.66666,165.432,165.432,0.185151,-0.219526,-2314.68,2,1,1,2.19057,4601.46,65.7178,0.124811,1320.75,4.15434
133,138,318,5,1141290,3179.1,25.1177,13,326.53,0,90.6869,3.68885,3.68885,9,33.1997,18.4331,18.4331,9.22051,0.0315917,339.99,18,9,9,0.542179,169.78,16.2655,0.465678,5015.35,12.3784
133,138,318,5,1166450,3276.27,8.40742,40,336.297,0.099999,93.3994,0.924991,0.924991,24,22.1998,0,0,6.16552,1.47856,15752.6,47,23,24,3.9778,1357.89,119.335,0.458696,4899.33,13.2159
133,138,318,5,2123710,6029.91,7.86886,44,346.23,0,96.1581,0.704437,0.704437,15,10.5666,2.8333,2.8333,2.93464,-0.0180585,-189.994,26,13,13,0.429453,238.745,12.8837,0.702722,7424.96,21.0723
133,138,33,0,767542,2134.45,43.6787,8,349.43,0,97.0468,1.51903,1.51903,7,10.6332,7.86659,7.86659,2.95316,3.81996,41186.8,14,7,7,-0.873192,3281.73,-26.196,0.338563,3652.42,9.02894
133,138,33,0,1146290,3353.71,21.3331,16,341.33,0,94.7973,1.43332,1.43332,13,18.6331,0.766659,0.766659,5.17497,-0.017934,-178.515,26,13,13,0.522125,262.054,15.6639,0.451632,4631.04,15.0264
133,138,37,25,1255890,3491.85,177.898,2,355.796,0,98.815,4.26662,4.26662,1,4.26662,35.7996,35.7996,1.18497,-0.0487621,-525.9,2,1,1,-0.314414,177.058,-9.43252,0.581943,6279.16,15.3262
133,138,37,25,1483440,4124.53,179.515,2,359.03,0,99.713,1.03332,1.03332,1,1.03332,317.697,317.697,0.286984,-0.00458961,-49.499,2,1,1,-0.0532878,270.164,-1.59865,0.70291,7584.39,18.5993
133,138,318,25,1973630,5502.73,27.1818,13,353.363,0,98.1392,0.596964,0.596964,11,6.5666,0.799992,0.799992,1.82374,-0.0152914,-164.061,22,11,11,0.149534,138.765,4.48605,0.640396,6890.66,19.5949
133,138,318,25,870677,2796.03,14.7749,24,354.596,0,98.4818,0.779992,0.779992,5,3.89996,161.698,161.698,1.08313,-0.303974,-2642.75,10,5,5,0.0463842,2856.37,1.39154,0.275162,2570.57,11.3742
133,138,318,25,988785,2750.98,44.5079,8,356.063,0,98.8891,0.649994,0.649994,6,3.89996,2.46664,2.46664,1.08313,0.236299,2546.6,12,6,6,0.806527,3610.33,24.1961,0.333909,3600.54,9.09751
133,138,318,25,232747,648.567,57.2383,6,343.43,0,95.3805,8.18325,8.18325,2,16.3665,13.9332,13.9332,4.54545,0.612657,6586.68,4,2,2,-0.667311,6103.58,-20.0195,0.0932613,1004.05,2.23279
133,138,318,25,446618,1243.61,59.455,6,356.73,0,99.0742,1.04443,1.04443,3,3.1333,4.99995,4.99995,0.870209,0.378829,4078.48,6,3,3,1.2882,3908.28,38.6463,0.212834,2293.07,4.19509
133,138,318,25,184627,604.482,13.8882,20,277.764,0,77.1431,5.27328,5.27328,15,79.0992,49.0662,49.0662,21.9682,-0.156727,-1324.97,15,8,7,-0.136177,2054.25,-4.08535,0.267809,2453.93,4.31419
133,138,318,25,566880,1584.37,8.20468,35,287.164,0,79.7537,2.10488,2.10488,34,71.566,2.19998,2.19998,19.8759,-0.0285915,-306.444,54,27,27,-0.151224,861.556,-4.53675,0.625996,6719.44,11.9039
133,138,318,25,442970,1232.2,89.2241,4,356.896,0,99.1205,1.53332,1.53332,2,3.06664,2.26664,2.26664,0.851694,0.0161489,174.085,4,2,2,0.246296,1229.22,7.38894,0.269297,2904.37,5.09173
133,138,318,25,1510470,4347.13,6.31596,52,328.43,0,91.2146,1.01666,1.01666,24,24.3998,10.7999,10.7999,6.77652,-0.0211259,-218.02,46,23,23,0.513689,77.0119,15.4108,0.646584,6739.99,15.0109
133,138,318,25,126271,351.113,179.398,2,358.796,0,99.6482,1.26665,1.26665,1,1.26665,176.132,176.132,0.351787,-0.140182,-1511.44,2,1,1,0.248006,2631.15,7.44026,0.125461,1353.6,2.5718
133,138,318,25,1540610,4284.26,23.3931,15,350.896,0,97.4542,0.702557,0.702557,13,9.13324,9.26657,9.26657,2.53657,0.801112,8637.59,26,13,13,0.524027,1433.97,15.721,0.534034,5761.15,14.2569
